passenger_id,arrival_us,origin_floor,destination_floor,segment_id
17494,5037500000,1,71,morning_up
17495,5038000000,1,72,morning_up
17496,5038500000,1,73,morning_up
17497,5038500000,1,74,morning_up
17498,5039000000,1,75,morning_up
17499,5039000000,1,76,morning_up
17500,5039500000,1,77,morning_up
17501,5040000000,1,78,morning_up
17502,5040000000,1,79,morning_up
17503,5040500000,1,80,morning_up
17504,5040500000,1,81,morning_up
17505,5041000000,1,82,morning_up
17506,5041000000,1,83,morning_up
17507,5041500000,1,84,morning_up
17508,5042000000,1,85,morning_up
17509,5042000000,1,86,morning_up
17510,5042500000,1,87,morning_up
17511,5042500000,1,88,morning_up
17512,5043000000,1,89,morning_up
17513,5043000000,1,90,morning_up
17514,5043500000,1,91,morning_up
17515,5044000000,1,92,morning_up
17516,5044000000,1,93,morning_up
17517,5044500000,1,94,morning_up
17518,5044500000,1,95,morning_up
17519,5045000000,1,96,morning_up
17520,5045000000,1,97,morning_up
17521,5045500000,1,98,morning_up
17522,5046000000,1,99,morning_up
17523,5046000000,1,100,morning_up
17524,5046500000,1,2,morning_up
17525,5046500000,1,3,morning_up
17526,5047000000,1,4,morning_up
17527,5047000000,1,5,morning_up
17528,5047500000,1,6,morning_up
17529,5048000000,1,7,morning_up
17530,5048000000,1,8,morning_up
17531,5048500000,1,9,morning_up
17532,5048500000,1,10,morning_up
17533,5049000000,1,11,morning_up
17534,5049500000,1,12,morning_up
17535,5049500000,1,13,morning_up
17536,5050000000,1,14,morning_up
17537,5050000000,1,15,morning_up
17538,5050500000,1,16,morning_up
17539,5050500000,1,17,morning_up
17540,5051000000,1,18,morning_up
17541,5051500000,1,19,morning_up
17542,5051500000,1,20,morning_up
17543,5052000000,1,21,morning_up
17544,5052000000,1,22,morning_up
17545,5052500000,1,23,morning_up
17546,5052500000,1,24,morning_up
17547,5053000000,1,25,morning_up
17548,5053500000,1,26,morning_up
17549,5053500000,1,27,morning_up
17550,5054000000,1,28,morning_up
17551,5054000000,1,29,morning_up
17552,5054500000,1,30,morning_up
17553,5054500000,1,31,morning_up
17554,5055000000,1,32,morning_up
17555,5055500000,1,33,morning_up
17556,5055500000,1,34,morning_up
17557,5056000000,1,35,morning_up
17558,5056000000,1,36,morning_up
17559,5056500000,1,37,morning_up
17560,5056500000,1,38,morning_up
17561,5057000000,1,39,morning_up
17562,5057500000,1,40,morning_up
17563,5057500000,1,41,morning_up
17564,5058000000,1,42,morning_up
17565,5058000000,1,43,morning_up
17566,5058500000,1,44,morning_up
17567,5059000000,1,45,morning_up
17568,5059000000,1,46,morning_up
17569,5059500000,1,47,morning_up
17570,5059500000,1,48,morning_up
17571,5060000000,1,49,morning_up
17572,5060000000,1,50,morning_up
17573,5060500000,1,51,morning_up
17574,5061000000,1,52,morning_up
17575,5061000000,1,53,morning_up
17576,5061500000,1,54,morning_up
17577,5061500000,1,55,morning_up
17578,5062000000,1,56,morning_up
17579,5062000000,1,57,morning_up
17580,5062500000,1,58,morning_up
17581,5063000000,1,59,morning_up
17582,5063000000,1,60,morning_up
17583,5063500000,1,61,morning_up
17584,5063500000,1,62,morning_up
17585,5064000000,1,63,morning_up
17586,5064000000,1,64,morning_up
17587,5064500000,1,65,morning_up
17588,5065000000,1,66,morning_up
17589,5065000000,1,67,morning_up
17590,5065500000,1,68,morning_up
17591,5065500000,1,69,morning_up
17592,5066000000,1,70,morning_up
17593,5066000000,1,71,morning_up
17594,5066500000,1,72,morning_up
17595,5067000000,1,73,morning_up
17596,5067000000,1,74,morning_up
17597,5067500000,1,75,morning_up
17598,5067500000,1,76,morning_up
17599,5068000000,1,77,morning_up
17600,5068500000,1,78,morning_up
17601,5068500000,1,79,morning_up
17602,5069000000,1,80,morning_up
17603,5069000000,1,81,morning_up
17604,5069500000,1,82,morning_up
17605,5069500000,1,83,morning_up
17606,5070000000,1,84,morning_up
17607,5070500000,1,85,morning_up
17608,5070500000,1,86,morning_up
17609,5071000000,1,87,morning_up
17610,5071000000,1,88,morning_up
17611,5071500000,1,89,morning_up
17612,5071500000,1,90,morning_up
17613,5072000000,1,91,morning_up
17614,5072500000,1,92,morning_up
17615,5072500000,1,93,morning_up
17616,5073000000,1,94,morning_up
17617,5073000000,1,95,morning_up
17618,5073500000,1,96,morning_up
17619,5073500000,1,97,morning_up
17620,5074000000,1,98,morning_up
17621,5074500000,1,99,morning_up
17622,5074500000,1,100,morning_up
17623,5075000000,1,2,morning_up
17624,5075000000,1,3,morning_up
17625,5075500000,1,4,morning_up
17626,5076000000,1,5,morning_up
17627,5076000000,1,6,morning_up
17628,5076500000,1,7,morning_up
17629,5076500000,1,8,morning_up
17630,5077000000,1,9,morning_up
17631,5077000000,1,10,morning_up
17632,5077500000,1,11,morning_up
17633,5078000000,1,12,morning_up
17634,5078000000,1,13,morning_up
17635,5078500000,1,14,morning_up
17636,5078500000,1,15,morning_up
17637,5079000000,1,16,morning_up
17638,5079000000,1,17,morning_up
17639,5079500000,1,18,morning_up
17640,5080000000,1,19,morning_up
17641,5080000000,1,20,morning_up
17642,5080500000,1,21,morning_up
17643,5080500000,1,22,morning_up
17644,5081000000,1,23,morning_up
17645,5081000000,1,24,morning_up
17646,5081500000,1,25,morning_up
17647,5082000000,1,26,morning_up
17648,5082000000,1,27,morning_up
17649,5082500000,1,28,morning_up
17650,5082500000,1,29,morning_up
17651,5083000000,1,30,morning_up
17652,5083000000,1,31,morning_up
17653,5083500000,1,32,morning_up
17654,5084000000,1,33,morning_up
17655,5084000000,1,34,morning_up
17656,5084500000,1,35,morning_up
17657,5084500000,1,36,morning_up
17658,5085000000,1,37,morning_up
17659,5085500000,1,38,morning_up
17660,5085500000,1,39,morning_up
17661,5086000000,1,40,morning_up
17662,5086000000,1,41,morning_up
17663,5086500000,1,42,morning_up
17664,5086500000,1,43,morning_up
17665,5087000000,1,44,morning_up
17666,5087500000,1,45,morning_up
17667,5087500000,1,46,morning_up
17668,5088000000,1,47,morning_up
17669,5088000000,1,48,morning_up
17670,5088500000,1,49,morning_up
17671,5088500000,1,50,morning_up
17672,5089000000,1,51,morning_up
17673,5089500000,1,52,morning_up
17674,5089500000,1,53,morning_up
17675,5090000000,1,54,morning_up
17676,5090000000,1,55,morning_up
17677,5090500000,1,56,morning_up
17678,5090500000,1,57,morning_up
17679,5091000000,1,58,morning_up
17680,5091500000,1,59,morning_up
17681,5091500000,1,60,morning_up
17682,5092000000,1,61,morning_up
17683,5092000000,1,62,morning_up
17684,5092500000,1,63,morning_up
17685,5092500000,1,64,morning_up
17686,5093000000,1,65,morning_up
17687,5093500000,1,66,morning_up
17688,5093500000,1,67,morning_up
17689,5094000000,1,68,morning_up
17690,5094000000,1,69,morning_up
17691,5094500000,1,70,morning_up
17692,5095000000,1,71,morning_up
17693,5095000000,1,72,morning_up
17694,5095500000,1,73,morning_up
17695,5095500000,1,74,morning_up
17696,5096000000,1,75,morning_up
17697,5096000000,1,76,morning_up
17698,5096500000,1,77,morning_up
17699,5097000000,1,78,morning_up
17700,5097000000,1,79,morning_up
17701,5097500000,1,80,morning_up
17702,5097500000,1,81,morning_up
17703,5098000000,1,82,morning_up
17704,5098000000,1,83,morning_up
17705,5098500000,1,84,morning_up
17706,5099000000,1,85,morning_up
17707,5099000000,1,86,morning_up
17708,5099500000,1,87,morning_up
17709,5099500000,1,88,morning_up
17710,5100000000,1,89,morning_up
17711,5100000000,1,90,morning_up
17712,5100500000,1,91,morning_up
17713,5101000000,1,92,morning_up
17714,5101000000,1,93,morning_up
17715,5101500000,1,94,morning_up
17716,5101500000,1,95,morning_up
17717,5102000000,1,96,morning_up
17718,5102000000,1,97,morning_up
17719,5102500000,1,98,morning_up
17720,5103000000,1,99,morning_up
17721,5103000000,1,100,morning_up
17722,5103500000,1,2,morning_up
17723,5103500000,1,3,morning_up
17724,5104000000,1,4,morning_up
17725,5104500000,1,5,morning_up
17726,5104500000,1,6,morning_up
17727,5105000000,1,7,morning_up
17728,5105000000,1,8,morning_up
17729,5105500000,1,9,morning_up
17730,5105500000,1,10,morning_up
17731,5106000000,1,11,morning_up
17732,5106500000,1,12,morning_up
17733,5106500000,1,13,morning_up
17734,5107000000,1,14,morning_up
17735,5107000000,1,15,morning_up
17736,5107500000,1,16,morning_up
17737,5107500000,1,17,morning_up
17738,5108000000,1,18,morning_up
17739,5108500000,1,19,morning_up
17740,5108500000,1,20,morning_up
17741,5109000000,1,21,morning_up
17742,5109000000,1,22,morning_up
17743,5109500000,1,23,morning_up
17744,5109500000,1,24,morning_up
17745,5110000000,1,25,morning_up
17746,5110500000,1,26,morning_up
17747,5110500000,1,27,morning_up
17748,5111000000,1,28,morning_up
17749,5111000000,1,29,morning_up
17750,5111500000,1,30,morning_up
17751,5112000000,1,31,morning_up
17752,5112000000,1,32,morning_up
17753,5112500000,1,33,morning_up
17754,5112500000,1,34,morning_up
17755,5113000000,1,35,morning_up
17756,5113000000,1,36,morning_up
17757,5113500000,1,37,morning_up
17758,5114000000,1,38,morning_up
17759,5114000000,1,39,morning_up
17760,5114500000,1,40,morning_up
17761,5114500000,1,41,morning_up
17762,5115000000,1,42,morning_up
17763,5115000000,1,43,morning_up
17764,5115500000,1,44,morning_up
17765,5116000000,1,45,morning_up
17766,5116000000,1,46,morning_up
17767,5116500000,1,47,morning_up
17768,5116500000,1,48,morning_up
17769,5117000000,1,49,morning_up
17770,5117000000,1,50,morning_up
17771,5117500000,1,51,morning_up
17772,5118000000,1,52,morning_up
17773,5118000000,1,53,morning_up
17774,5118500000,1,54,morning_up
17775,5118500000,1,55,morning_up
17776,5119000000,1,56,morning_up
17777,5119000000,1,57,morning_up
17778,5119500000,1,58,morning_up
17779,5120000000,1,59,morning_up
17780,5120000000,1,60,morning_up
17781,5120500000,1,61,morning_up
17782,5120500000,1,62,morning_up
17783,5121000000,1,63,morning_up
17784,5121500000,1,64,morning_up
17785,5121500000,1,65,morning_up
17786,5122000000,1,66,morning_up
17787,5122000000,1,67,morning_up
17788,5122500000,1,68,morning_up
17789,5122500000,1,69,morning_up
17790,5123000000,1,70,morning_up
17791,5123500000,1,71,morning_up
17792,5123500000,1,72,morning_up
17793,5124000000,1,73,morning_up
17794,5124000000,1,74,morning_up
17795,5124500000,1,75,morning_up
17796,5124500000,1,76,morning_up
17797,5125000000,1,77,morning_up
17798,5125500000,1,78,morning_up
17799,5125500000,1,79,morning_up
17800,5126000000,1,80,morning_up
17801,5126000000,1,81,morning_up
17802,5126500000,1,82,morning_up
17803,5126500000,1,83,morning_up
17804,5127000000,1,84,morning_up
17805,5127500000,1,85,morning_up
17806,5127500000,1,86,morning_up
17807,5128000000,1,87,morning_up
17808,5128000000,1,88,morning_up
17809,5128500000,1,89,morning_up
17810,5128500000,1,90,morning_up
17811,5129000000,1,91,morning_up
17812,5129500000,1,92,morning_up
17813,5129500000,1,93,morning_up
17814,5130000000,1,94,morning_up
17815,5130000000,1,95,morning_up
17816,5130500000,1,96,morning_up
17817,5131000000,1,97,morning_up
17818,5131000000,1,98,morning_up
17819,5131500000,1,99,morning_up
17820,5131500000,1,100,morning_up
17821,5132000000,1,2,morning_up
17822,5132000000,1,3,morning_up
17823,5132500000,1,4,morning_up
17824,5133000000,1,5,morning_up
17825,5133000000,1,6,morning_up
17826,5133500000,1,7,morning_up
17827,5133500000,1,8,morning_up
17828,5134000000,1,9,morning_up
17829,5134000000,1,10,morning_up
17830,5134500000,1,11,morning_up
17831,5135000000,1,12,morning_up
17832,5135000000,1,13,morning_up
17833,5135500000,1,14,morning_up
17834,5135500000,1,15,morning_up
17835,5136000000,1,16,morning_up
17836,5136000000,1,17,morning_up
17837,5136500000,1,18,morning_up
17838,5137000000,1,19,morning_up
17839,5137000000,1,20,morning_up
17840,5137500000,1,21,morning_up
17841,5137500000,1,22,morning_up
17842,5138000000,1,23,morning_up
17843,5138000000,1,24,morning_up
17844,5138500000,1,25,morning_up
17845,5139000000,1,26,morning_up
17846,5139000000,1,27,morning_up
17847,5139500000,1,28,morning_up
17848,5139500000,1,29,morning_up
17849,5140000000,1,30,morning_up
17850,5140500000,1,31,morning_up
17851,5140500000,1,32,morning_up
17852,5141000000,1,33,morning_up
17853,5141000000,1,34,morning_up
17854,5141500000,1,35,morning_up
17855,5141500000,1,36,morning_up
17856,5142000000,1,37,morning_up
17857,5142500000,1,38,morning_up
17858,5142500000,1,39,morning_up
17859,5143000000,1,40,morning_up
17860,5143000000,1,41,morning_up
17861,5143500000,1,42,morning_up
17862,5143500000,1,43,morning_up
17863,5144000000,1,44,morning_up
17864,5144500000,1,45,morning_up
17865,5144500000,1,46,morning_up
17866,5145000000,1,47,morning_up
17867,5145000000,1,48,morning_up
17868,5145500000,1,49,morning_up
17869,5145500000,1,50,morning_up
17870,5146000000,1,51,morning_up
17871,5146500000,1,52,morning_up
17872,5146500000,1,53,morning_up
17873,5147000000,1,54,morning_up
17874,5147000000,1,55,morning_up
17875,5147500000,1,56,morning_up
17876,5148000000,1,57,morning_up
17877,5148000000,1,58,morning_up
17878,5148500000,1,59,morning_up
17879,5148500000,1,60,morning_up
17880,5149000000,1,61,morning_up
17881,5149000000,1,62,morning_up
17882,5149500000,1,63,morning_up
17883,5150000000,1,64,morning_up
17884,5150000000,1,65,morning_up
17885,5150500000,1,66,morning_up
17886,5150500000,1,67,morning_up
17887,5151000000,1,68,morning_up
17888,5151000000,1,69,morning_up
17889,5151500000,1,70,morning_up
17890,5152000000,1,71,morning_up
17891,5152000000,1,72,morning_up
17892,5152500000,1,73,morning_up
17893,5152500000,1,74,morning_up
17894,5153000000,1,75,morning_up
17895,5153000000,1,76,morning_up
17896,5153500000,1,77,morning_up
17897,5154000000,1,78,morning_up
17898,5154000000,1,79,morning_up
17899,5154500000,1,80,morning_up
17900,5154500000,1,81,morning_up
17901,5155000000,1,82,morning_up
17902,5155000000,1,83,morning_up
17903,5155500000,1,84,morning_up
17904,5156000000,1,85,morning_up
17905,5156000000,1,86,morning_up
17906,5156500000,1,87,morning_up
17907,5156500000,1,88,morning_up
17908,5157000000,1,89,morning_up
17909,5157500000,1,90,morning_up
17910,5157500000,1,91,morning_up
17911,5158000000,1,92,morning_up
17912,5158000000,1,93,morning_up
17913,5158500000,1,94,morning_up
17914,5158500000,1,95,morning_up
17915,5159000000,1,96,morning_up
17916,5159500000,1,97,morning_up
17917,5159500000,1,98,morning_up
17918,5160000000,1,99,morning_up
17919,5160000000,1,100,morning_up
17920,5160500000,1,2,morning_up
17921,5160500000,1,3,morning_up
17922,5161000000,1,4,morning_up
17923,5161500000,1,5,morning_up
17924,5161500000,1,6,morning_up
17925,5162000000,1,7,morning_up
17926,5162000000,1,8,morning_up
17927,5162500000,1,9,morning_up
17928,5162500000,1,10,morning_up
17929,5163000000,1,11,morning_up
17930,5163500000,1,12,morning_up
17931,5163500000,1,13,morning_up
17932,5164000000,1,14,morning_up
17933,5164000000,1,15,morning_up
17934,5164500000,1,16,morning_up
17935,5164500000,1,17,morning_up
17936,5165000000,1,18,morning_up
17937,5165500000,1,19,morning_up
17938,5165500000,1,20,morning_up
17939,5166000000,1,21,morning_up
17940,5166000000,1,22,morning_up
17941,5166500000,1,23,morning_up
17942,5167000000,1,24,morning_up
17943,5167000000,1,25,morning_up
17944,5167500000,1,26,morning_up
17945,5167500000,1,27,morning_up
17946,5168000000,1,28,morning_up
17947,5168000000,1,29,morning_up
17948,5168500000,1,30,morning_up
17949,5169000000,1,31,morning_up
17950,5169000000,1,32,morning_up
17951,5169500000,1,33,morning_up
17952,5169500000,1,34,morning_up
17953,5170000000,1,35,morning_up
17954,5170000000,1,36,morning_up
17955,5170500000,1,37,morning_up
17956,5171000000,1,38,morning_up
17957,5171000000,1,39,morning_up
17958,5171500000,1,40,morning_up
17959,5171500000,1,41,morning_up
17960,5172000000,1,42,morning_up
17961,5172000000,1,43,morning_up
17962,5172500000,1,44,morning_up
17963,5173000000,1,45,morning_up
17964,5173000000,1,46,morning_up
17965,5173500000,1,47,morning_up
17966,5173500000,1,48,morning_up
17967,5174000000,1,49,morning_up
17968,5174000000,1,50,morning_up
17969,5174500000,1,51,morning_up
17970,5175000000,1,52,morning_up
17971,5175000000,1,53,morning_up
17972,5175500000,1,54,morning_up
17973,5175500000,1,55,morning_up
17974,5176000000,1,56,morning_up
17975,5176500000,1,57,morning_up
17976,5176500000,1,58,morning_up
17977,5177000000,1,59,morning_up
17978,5177000000,1,60,morning_up
17979,5177500000,1,61,morning_up
17980,5177500000,1,62,morning_up
17981,5178000000,1,63,morning_up
17982,5178500000,1,64,morning_up
17983,5178500000,1,65,morning_up
17984,5179000000,1,66,morning_up
17985,5179000000,1,67,morning_up
17986,5179500000,1,68,morning_up
17987,5179500000,1,69,morning_up
17988,5180000000,1,70,morning_up
17989,5180500000,1,71,morning_up
17990,5180500000,1,72,morning_up
17991,5181000000,1,73,morning_up
17992,5181000000,1,74,morning_up
17993,5181500000,1,75,morning_up
17994,5181500000,1,76,morning_up
17995,5182000000,1,77,morning_up
17996,5182500000,1,78,morning_up
17997,5182500000,1,79,morning_up
17998,5183000000,1,80,morning_up
17999,5183000000,1,81,morning_up
18000,5183500000,1,82,morning_up
18001,5184000000,1,83,morning_up
18002,5184000000,1,84,morning_up
18003,5184500000,1,85,morning_up
18004,5184500000,1,86,morning_up
18005,5185000000,1,87,morning_up
18006,5185000000,1,88,morning_up
18007,5185500000,1,89,morning_up
18008,5186000000,1,90,morning_up
18009,5186000000,1,91,morning_up
18010,5186500000,1,92,morning_up
18011,5186500000,1,93,morning_up
18012,5187000000,1,94,morning_up
18013,5187000000,1,95,morning_up
18014,5187500000,1,96,morning_up
18015,5188000000,1,97,morning_up
18016,5188000000,1,98,morning_up
18017,5188500000,1,99,morning_up
18018,5188500000,1,100,morning_up
18019,5189000000,1,2,morning_up
18020,5189000000,1,3,morning_up
18021,5189500000,1,4,morning_up
18022,5190000000,1,5,morning_up
18023,5190000000,1,6,morning_up
18024,5190500000,1,7,morning_up
18025,5190500000,1,8,morning_up
18026,5191000000,1,9,morning_up
18027,5191000000,1,10,morning_up
18028,5191500000,1,11,morning_up
18029,5192000000,1,12,morning_up
18030,5192000000,1,13,morning_up
18031,5192500000,1,14,morning_up
18032,5192500000,1,15,morning_up
18033,5193000000,1,16,morning_up
18034,5193500000,1,17,morning_up
18035,5193500000,1,18,morning_up
18036,5194000000,1,19,morning_up
18037,5194000000,1,20,morning_up
18038,5194500000,1,21,morning_up
18039,5194500000,1,22,morning_up
18040,5195000000,1,23,morning_up
18041,5195500000,1,24,morning_up
18042,5195500000,1,25,morning_up
18043,5196000000,1,26,morning_up
18044,5196000000,1,27,morning_up
18045,5196500000,1,28,morning_up
18046,5196500000,1,29,morning_up
18047,5197000000,1,30,morning_up
18048,5197500000,1,31,morning_up
18049,5197500000,1,32,morning_up
18050,5198000000,1,33,morning_up
18051,5198000000,1,34,morning_up
18052,5198500000,1,35,morning_up
18053,5198500000,1,36,morning_up
18054,5199000000,1,37,morning_up
18055,5199500000,1,38,morning_up
18056,5199500000,1,39,morning_up
18057,5200000000,1,40,morning_up
18058,5200000000,1,41,morning_up
18059,5200500000,1,42,morning_up
18060,5200500000,1,43,morning_up
18061,5201000000,1,44,morning_up
18062,5201500000,1,45,morning_up
18063,5201500000,1,46,morning_up
18064,5202000000,1,47,morning_up
18065,5202000000,1,48,morning_up
18066,5202500000,1,49,morning_up
18067,5203000000,1,50,morning_up
18068,5203000000,1,51,morning_up
18069,5203500000,1,52,morning_up
18070,5203500000,1,53,morning_up
18071,5204000000,1,54,morning_up
18072,5204000000,1,55,morning_up
18073,5204500000,1,56,morning_up
18074,5205000000,1,57,morning_up
18075,5205000000,1,58,morning_up
18076,5205500000,1,59,morning_up
18077,5205500000,1,60,morning_up
18078,5206000000,1,61,morning_up
18079,5206000000,1,62,morning_up
18080,5206500000,1,63,morning_up
18081,5207000000,1,64,morning_up
18082,5207000000,1,65,morning_up
18083,5207500000,1,66,morning_up
18084,5207500000,1,67,morning_up
18085,5208000000,1,68,morning_up
18086,5208000000,1,69,morning_up
18087,5208500000,1,70,morning_up
18088,5209000000,1,71,morning_up
18089,5209000000,1,72,morning_up
18090,5209500000,1,73,morning_up
18091,5209500000,1,74,morning_up
18092,5210000000,1,75,morning_up
18093,5210000000,1,76,morning_up
18094,5210500000,1,77,morning_up
18095,5211000000,1,78,morning_up
18096,5211000000,1,79,morning_up
18097,5211500000,1,80,morning_up
18098,5211500000,1,81,morning_up
18099,5212000000,1,82,morning_up
18100,5212500000,1,83,morning_up
18101,5212500000,1,84,morning_up
18102,5213000000,1,85,morning_up
18103,5213000000,1,86,morning_up
18104,5213500000,1,87,morning_up
18105,5213500000,1,88,morning_up
18106,5214000000,1,89,morning_up
18107,5214500000,1,90,morning_up
18108,5214500000,1,91,morning_up
18109,5215000000,1,92,morning_up
18110,5215000000,1,93,morning_up
18111,5215500000,1,94,morning_up
18112,5215500000,1,95,morning_up
18113,5216000000,1,96,morning_up
18114,5216500000,1,97,morning_up
18115,5216500000,1,98,morning_up
18116,5217000000,1,99,morning_up
18117,5217000000,1,100,morning_up
18118,5217500000,1,2,morning_up
18119,5217500000,1,3,morning_up
18120,5218000000,1,4,morning_up
18121,5218500000,1,5,morning_up
18122,5218500000,1,6,morning_up
18123,5219000000,1,7,morning_up
18124,5219000000,1,8,morning_up
18125,5219500000,1,9,morning_up
18126,5220000000,1,10,morning_up
18127,5220000000,1,11,morning_up
18128,5220500000,1,12,morning_up
18129,5220500000,1,13,morning_up
18130,5221000000,1,14,morning_up
18131,5221000000,1,15,morning_up
18132,5221500000,1,16,morning_up
18133,5222000000,1,17,morning_up
18134,5222000000,1,18,morning_up
18135,5222500000,1,19,morning_up
18136,5222500000,1,20,morning_up
18137,5223000000,1,21,morning_up
18138,5223000000,1,22,morning_up
18139,5223500000,1,23,morning_up
18140,5224000000,1,24,morning_up
18141,5224000000,1,25,morning_up
18142,5224500000,1,26,morning_up
18143,5224500000,1,27,morning_up
18144,5225000000,1,28,morning_up
18145,5225000000,1,29,morning_up
18146,5225500000,1,30,morning_up
18147,5226000000,1,31,morning_up
18148,5226000000,1,32,morning_up
18149,5226500000,1,33,morning_up
18150,5226500000,1,34,morning_up
18151,5227000000,1,35,morning_up
18152,5227000000,1,36,morning_up
18153,5227500000,1,37,morning_up
18154,5228000000,1,38,morning_up
18155,5228000000,1,39,morning_up
18156,5228500000,1,40,morning_up
18157,5228500000,1,41,morning_up
18158,5229000000,1,42,morning_up
18159,5229500000,1,43,morning_up
18160,5229500000,1,44,morning_up
18161,5230000000,1,45,morning_up
18162,5230000000,1,46,morning_up
18163,5230500000,1,47,morning_up
18164,5230500000,1,48,morning_up
18165,5231000000,1,49,morning_up
18166,5231500000,1,50,morning_up
18167,5231500000,1,51,morning_up
18168,5232000000,1,52,morning_up
18169,5232000000,1,53,morning_up
18170,5232500000,1,54,morning_up
18171,5232500000,1,55,morning_up
18172,5233000000,1,56,morning_up
18173,5233500000,1,57,morning_up
18174,5233500000,1,58,morning_up
18175,5234000000,1,59,morning_up
18176,5234000000,1,60,morning_up
18177,5234500000,1,61,morning_up
18178,5234500000,1,62,morning_up
18179,5235000000,1,63,morning_up
18180,5235500000,1,64,morning_up
18181,5235500000,1,65,morning_up
18182,5236000000,1,66,morning_up
18183,5236000000,1,67,morning_up
18184,5236500000,1,68,morning_up
18185,5236500000,1,69,morning_up
18186,5237000000,1,70,morning_up
18187,5237500000,1,71,morning_up
18188,5237500000,1,72,morning_up
18189,5238000000,1,73,morning_up
18190,5238000000,1,74,morning_up
18191,5238500000,1,75,morning_up
18192,5239000000,1,76,morning_up
18193,5239000000,1,77,morning_up
18194,5239500000,1,78,morning_up
18195,5239500000,1,79,morning_up
18196,5240000000,1,80,morning_up
18197,5240000000,1,81,morning_up
18198,5240500000,1,82,morning_up
18199,5241000000,1,83,morning_up
18200,5241000000,1,84,morning_up
18201,5241500000,1,85,morning_up
18202,5241500000,1,86,morning_up
18203,5242000000,1,87,morning_up
18204,5242000000,1,88,morning_up
18205,5242500000,1,89,morning_up
18206,5243000000,1,90,morning_up
18207,5243000000,1,91,morning_up
18208,5243500000,1,92,morning_up
18209,5243500000,1,93,morning_up
18210,5244000000,1,94,morning_up
18211,5244000000,1,95,morning_up
18212,5244500000,1,96,morning_up
18213,5245000000,1,97,morning_up
18214,5245000000,1,98,morning_up
18215,5245500000,1,99,morning_up
18216,5245500000,1,100,morning_up
18217,5246000000,1,2,morning_up
18218,5246000000,1,3,morning_up
18219,5246500000,1,4,morning_up
18220,5247000000,1,5,morning_up
18221,5247000000,1,6,morning_up
18222,5247500000,1,7,morning_up
18223,5247500000,1,8,morning_up
18224,5248000000,1,9,morning_up
18225,5248500000,1,10,morning_up
18226,5248500000,1,11,morning_up
18227,5249000000,1,12,morning_up
18228,5249000000,1,13,morning_up
18229,5249500000,1,14,morning_up
18230,5249500000,1,15,morning_up
18231,5250000000,1,16,morning_up
18232,5250500000,1,17,morning_up
18233,5250500000,1,18,morning_up
18234,5251000000,1,19,morning_up
18235,5251000000,1,20,morning_up
18236,5251500000,1,21,morning_up
18237,5251500000,1,22,morning_up
18238,5252000000,1,23,morning_up
18239,5252500000,1,24,morning_up
18240,5252500000,1,25,morning_up
18241,5253000000,1,26,morning_up
18242,5253000000,1,27,morning_up
18243,5253500000,1,28,morning_up
18244,5253500000,1,29,morning_up
18245,5254000000,1,30,morning_up
18246,5254500000,1,31,morning_up
18247,5254500000,1,32,morning_up
18248,5255000000,1,33,morning_up
18249,5255000000,1,34,morning_up
18250,5255500000,1,35,morning_up
18251,5256000000,1,36,morning_up
18252,5256000000,1,37,morning_up
18253,5256500000,1,38,morning_up
18254,5256500000,1,39,morning_up
18255,5257000000,1,40,morning_up
18256,5257000000,1,41,morning_up
18257,5257500000,1,42,morning_up
18258,5258000000,1,43,morning_up
18259,5258000000,1,44,morning_up
18260,5258500000,1,45,morning_up
18261,5258500000,1,46,morning_up
18262,5259000000,1,47,morning_up
18263,5259000000,1,48,morning_up
18264,5259500000,1,49,morning_up
18265,5260000000,1,50,morning_up
18266,5260000000,1,51,morning_up
18267,5260500000,1,52,morning_up
18268,5260500000,1,53,morning_up
18269,5261000000,1,54,morning_up
18270,5261000000,1,55,morning_up
18271,5261500000,1,56,morning_up
18272,5262000000,1,57,morning_up
18273,5262000000,1,58,morning_up
18274,5262500000,1,59,morning_up
18275,5262500000,1,60,morning_up
18276,5263000000,1,61,morning_up
18277,5263000000,1,62,morning_up
18278,5263500000,1,63,morning_up
18279,5264000000,1,64,morning_up
18280,5264000000,1,65,morning_up
18281,5264500000,1,66,morning_up
18282,5264500000,1,67,morning_up
18283,5265000000,1,68,morning_up
18284,5265500000,1,69,morning_up
18285,5265500000,1,70,morning_up
18286,5266000000,1,71,morning_up
18287,5266000000,1,72,morning_up
18288,5266500000,1,73,morning_up
18289,5266500000,1,74,morning_up
18290,5267000000,1,75,morning_up
18291,5267500000,1,76,morning_up
18292,5267500000,1,77,morning_up
18293,5268000000,1,78,morning_up
18294,5268000000,1,79,morning_up
18295,5268500000,1,80,morning_up
18296,5268500000,1,81,morning_up
18297,5269000000,1,82,morning_up
18298,5269500000,1,83,morning_up
18299,5269500000,1,84,morning_up
18300,5270000000,1,85,morning_up
18301,5270000000,1,86,morning_up
18302,5270500000,1,87,morning_up
18303,5270500000,1,88,morning_up
18304,5271000000,1,89,morning_up
18305,5271500000,1,90,morning_up
18306,5271500000,1,91,morning_up
18307,5272000000,1,92,morning_up
18308,5272000000,1,93,morning_up
18309,5272500000,1,94,morning_up
18310,5272500000,1,95,morning_up
18311,5273000000,1,96,morning_up
18312,5273500000,1,97,morning_up
18313,5273500000,1,98,morning_up
18314,5274000000,1,99,morning_up
